url,type,domain,severity_rank
orensamtraktrip.wordpress.com/,benign,wordpress.com,Low
baseballjump.com/baseball-memorabilia/kansas-city-royals,benign,baseballjump.com,Low
alexa.com/whatshot?q=james+arness,benign,alexa.com,Low
http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/,benign,thenextweb.com,Low
jpopasia.com/group/arashi/discography/,benign,jpopasia.com,Low
interceder.net/topic/ciccone,benign,interceder.net,Low
kitsapsun.com/photos/2011/feb/25/177999/,benign,kitsapsun.com,Low
ussoccer.com/News/U-17-MNT/2005/12/U-S-U-17-MNT-Fall-2-0-To-Mexico-At-Los-Angeles-Memorial-Coliseum.aspx,benign,ussoccer.com,Low
local.yahoo.com/info-42862457-oakland-international-airport-oakland,benign,yahoo.com,Low
jbworld.jbs.st-louis.mo.us/,benign,st-louis.mo.us,Low
tripadvisor.com/Restaurant_Review-g680765-d1768647-Reviews-Yacha_Yacha-Miyakojima_Okinawa_Prefecture_Kyushu_Okinawa.html,benign,tripadvisor.com,Low
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FmAsWlaomtJkLLbgk+%E6%95%99%E3%81%88%E5%AD%90%E3%81%AF%E7%BE%8E%E3%83%9E%E3%83%B3%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F+%23ero+%23douga+%23agesage,benign,twitter.com,Low
articles.elitefts.com/articles/training-articles/five-great-exercises-for-building-a-dominant-defensive-lineman/,benign,elitefts.com,Low
gothiclolitawigs.deviantart.com/,benign,deviantart.com,Low
broadwaystars.com/classic/?source=www.playbill.com,benign,broadwaystars.com,Low
http://haberler.com/galatasaray-mersin-idman-yurdu-nu-1-0-yendi-7303426-haberi-yorumlari/,benign,haberler.com,Low
forums.networkinfrastructure.info/motorola-wireless-lan-switches/,benign,networkinfrastructure.info,Low
archive.org/stream/morenosdictionar00morerich/morenosdictionar00morerich_djvu.txt,benign,archive.org,Low
youtube.com/watch?v=mwpoPQ1SPJU,benign,youtube.com,Low
http://cheezburger.com/8440974848/funny-fail-photo-portrait-bobby-jindal-politics?ref=rightarrow&siteId=1264,benign,cheezburger.com,Low
mccall-idchamber.org/,benign,mccall-idchamber.org,Low
bergschneiderfamily.com/Bergschneider_Family_Newsletter/news.html,benign,bergschneiderfamily.com,Low
chacha.com/question/who-said-the-quote-%27say-what-you-mean%2C-mean-what-you-say-and-put-a-beat-to-it%27,benign,chacha.com,Low
linkedin.com/pub/dir/mike/gibbons,benign,linkedin.com,Low
friars.com/sports/m-baskbl/archive/prov-m-baskbl-2003.html,benign,friars.com,Low
youtube.com/watch?v=vt8vA1v3hyo,benign,youtube.com,Low
pipl.com/directory/name/Whissell/180,benign,pipl.com,Low
soa.sys-con.com/node/380232,benign,sys-con.com,Low
spokeo.com/John+Collet,benign,spokeo.com,Low
evri.com/person/s.-jay-plager-0x376ac,benign,evri.com,Low
http://fanpage.gr/family/gineka/%ce%b1%cf%85%cf%84%ce%bf%ce%af-%ce%b5%ce%af%ce%bd%ce%b1%ce%b9-%ce%bf%ce%b9-13-%cf%89%cf%81%ce%b1%ce%b9%cf%8c%cf%84%ce%b5%cf%81%ce%bf%ce%b9-%ce%ad%ce%bb%ce%bb%ce%b7%ce%bd%ce%b5%cf%82-%ce%b1%ce%bd-2/,benign,fanpage.gr,Low
http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2338&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,Low
faqs.org/copyright/handbook-for-the-individual-or-group-culture-free/,benign,faqs.org,Low
heritageapp.cyr.gov.sk.ca/public/,benign,gov.sk.ca,Low
duckduckgo.com/1/c/Roman_Catholic_cathedrals_in_Canada,benign,duckduckgo.com,Low
mastersoftrivia.com/blog/2011/06/june-20th-in-history-it-happened-today/,benign,mastersoftrivia.com,Low
http://worldoftanks.ru/ru/content/guide/payments_instruction/mobile-payments-rostelekom-ural-utel/,benign,worldoftanks.ru,Low
eduplace.com/kids/mhm/,benign,eduplace.com,Low
en.wikipedia.org/wiki/Lloyd_Bacon,benign,wikipedia.org,Low
carto.net/neumann/photographs/2007/kerzers_papiliorama_2007_11_04/12_white_tree_nymph_weisse_baumnymphe_idea_leuconoe.html,benign,carto.net,Low
http://serverfault.com/questions/682832/squid-transparent-https-certificate-error-ssl-error-bad-cert-domain,benign,serverfault.com,Low
bigbandpdfs.com/,benign,bigbandpdfs.com,Low
ciajfk.com/harold.html,benign,ciajfk.com,Low
cms.skidmore.edu/odsp/programs/arts/flute/faculty.cfm,benign,skidmore.edu,Low
indyweek.com/artery/archives/2011/10/07/come-back-to-the-1980s-at-the-escapism-film-festival-which-begins-friday,benign,indyweek.com,Low
lima-ny.org/,benign,lima-ny.org,Low
linkedin.com/pub/charles-gariepy/2/642/28,benign,linkedin.com,Low
en.wikipedia.org/wiki/Lartigue,benign,wikipedia.org,Low
eyeappealoptometry.com/,benign,eyeappealoptometry.com,Low
http://icicibank.com/Personal-Banking/insurance/general-insurance/health-insurance/index.page,benign,icicibank.com,Low
brophygen.com/,benign,brophygen.com,Low
topix.com/ca/cabano-qc,benign,topix.com,Low
icehockey.wikia.com/wiki/Dan_Blackburn,benign,wikia.com,Low
lyrics007.com/Planet%20Smashers%20Lyrics/Janice%20Lyrics.html,benign,lyrics007.com,Low
gurufocus.com/news/116068/who-is-the-warren-buffett-of-canada-prem-watsa-of-fairfax-financial-ffh-or-paul-desmarais-of-power-corporation-of-canada-pow,benign,gurufocus.com,Low
conservapedia.com/Republican_Party,benign,conservapedia.com,Low
stewstew.com/,benign,stewstew.com,Low
icehockey.wikia.com/wiki/Jesse_Scanzano,benign,wikia.com,Low
livingharvest.com/products/ice-cream-bars,benign,livingharvest.com,Low
iagenweb.org/madison/marriage_records/mr_marston-maxon.html,benign,iagenweb.org,Low
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-readers-digest-magazine-offer-20150202203953555,benign,icicibank.com,Low
punkkie.wordpress.com/2011/11/03/spiritualized-ladies-and-gentlemen-we-are-floating-in-space-2/,benign,wordpress.com,Low
bleacherreport.com/articles/300242-doug-harvey-one-of-the-best-ever-to-play-the-game,benign,bleacherreport.com,Low
wilsonstatebank.net/,benign,wilsonstatebank.net,Low
htp://youtube.com/watch?v=6Ar7sf6aU_M&list=PLMSYnjOjlErdyy83UXCykRV0-dXAMtFW-,benign,youtube.com,Low
weddingwire.com/wedding-songs/garter-removal-music/wanna-be-your-lover/943a52b86500a099.html,benign,weddingwire.com,Low
artfacts.net/it/istituzion/ms--muzeum-sztuki-lodz-2724/visione-generale.html,benign,artfacts.net,Low
facebook.com/SkyeBlueC,benign,facebook.com,Low
parsippanysoccerclub.org/,benign,parsippanysoccerclub.org,Low
http://motthegioi.vn/tin-tuc/thoi-quen-an-nhieu-dua-ca-cua-nguoi-viet-khien-benh-ung-thu-tang-cao-188148.html,benign,motthegioi.vn,Low
international.uiowa.edu/services/language/allnet/resources/languages/turkish.asp,benign,uiowa.edu,Low
isthisyour.name/directory/fullnames/ma~pelton.htm,benign,isthisyour.name,Low
btscene.eu/verified-search/torrent/franco+piersanti/,benign,btscene.eu,Low
wikitree.com/genealogy/De%20Chauvigny-Family-Tree-6,benign,wikitree.com,Low
signature-editions.com/,benign,signature-editions.com,Low
new.ca.music.yahoo.com/josh/,benign,yahoo.com,Low
en.wikipedia.org/wiki/Blessed_by_a_Broken_Heart,benign,wikipedia.org,Low
ehow.com/video_4766621_invest-privately-held-company.html,benign,ehow.com,Low
national.ca/Bold-Thinking/NATIONAL-Publications.aspx,benign,national.ca,Low
youtube.com/watch?v=mgMZ8ZNajpg,benign,youtube.com,Low
http://motthegioi.vn/the-gioi-cuoi/clip-dai-gia-mac-ca-voi-co-ban-banh-my-185682.html,benign,motthegioi.vn,Low
sertoma-gl-region.org/,benign,sertoma-gl-region.org,Low
metroactive.com/papers/metro/01.29.98/idiotflesh-9804.html,benign,metroactive.com,Low
vale-healthcare.com/hand-clinic/,benign,vale-healthcare.com,Low
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FwjfL4fhPp1lPxTZb+%E3%82%A2%E3%83%AA%E3%82%B5%E5%86%8D%E3%81%B3%EF%BC%81%E3%82%A8%E3%83%AD%E3%82%A2%E3%83%8B%E3%83%A1+%23ero+%23douga+%23agesage,benign,twitter.com,Low
imdb.com/name/nm0589603/,benign,imdb.com,Low
http://correios.com.br/para-sua-empresa/comunicacao/certificados-digitais/ajuda-interativa/informacoes-sobre-a-baixa-dos-certificados-a1,benign,correios.com.br,Low
quotes-famous.com/person/Lionel-Tiger-quotes.html,benign,quotes-famous.com,Low
http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/masini-de-cusut/gtm.start,benign,olx.ro,Low
http://torcache.net/torrent/722B98D9F645DF03E5D760EBD58F8D36A6EAFF3B.torrent?title=[kickass.to]sword.of.vengeance.2015.720p.brrip.x264.yify,benign,torcache.net,Low
msn.foxsports.com/nhl/player/yann-sauve/720461,benign,foxsports.com,Low
gouldsminorhockey.com/news.php,benign,gouldsminorhockey.com,Low
hallmark.businessgreetings.com/,benign,businessgreetings.com,Low
hotnewsofday.com/college-football-hall-of-fame.html,benign,hotnewsofday.com,Low
musicstack.com/records-cds/toni+tony+tone,benign,musicstack.com,Low
thefreelibrary.com/The+Hockey+Company+Holdings+Inc.+Announces+Acquisition+of+Lifestyle...-a0106768219,benign,thefreelibrary.com,Low
nudecelebsnow.com/tags/1/victoria+justus.htm,benign,nudecelebsnow.com,Low
mylife.com/c-1232369030,benign,mylife.com,Low
worldwrestlinginsanity.com/am2/publish/ringofhonorlive/roh_sinclair_tv2.shtml,benign,worldwrestlinginsanity.com,Low
cableslovenia.com/,benign,cableslovenia.com,Low
http://slashdot.org/submission/2916707/facebook-to-include-profile-photos-in-its-facial-recognition-database,benign,slashdot.org,Low
hotladybody.com/2010/08/making-of-brazilian-playboy-cleo-pires.html,benign,hotladybody.com,Low
facebook.com/people/Yui-Takeshita/100001611015714,benign,facebook.com,Low
sideshowtoy.com/?page_id=4489&sku=9004721,benign,sideshowtoy.com,Low
sportsposterwarehouse.com/items_388__grandprixclassicscoll.html,benign,sportsposterwarehouse.com,Low
hobbylinc.com/htm/bac/bac50906.htm?source=froogle,benign,hobbylinc.com,Low
padmapper.com/search/apartments/Quebec/Montreal-est/,benign,padmapper.com,Low
mind-world.com/,benign,mind-world.com,Low
mrskin.com/christina-ricci-nude-c868.html,benign,mrskin.com,Low
pipl.com/directory/name/Lillie/Kathleen,benign,pipl.com,Low
lip-service.com/webzine/tag/post-apocalyptic-fashion/,benign,lip-service.com,Low
asunderpress.com/,benign,asunderpress.com,Low
linkedin.com/pub/dir/elizabeth/scarborough,benign,linkedin.com,Low
http://dribbble.com/shots/1269523-Sperant-mobile-sidebar-concepts/attachments/174429,benign,dribbble.com,Low
cqgcr.ca/ang/producer01.php,benign,cqgcr.ca,Low
ababmx.com/index.php?page=default/halloffame&year=1999,benign,ababmx.com,Low
huffingtonpost.com/2011/10/24/south-carolina-primary-case_n_1029599.html,benign,huffingtonpost.com,Low
glassdoor.com/Job/Grassroots-Campaigns-Inc-Jobs-E149346.htm,benign,glassdoor.com,Low
http://qz.com/403774/quartz-daily-brief-japanese-military-verizon-aol-sporty-branson-saucy-swedes/,benign,qz.com,Low
amazon.com/Songs-Debussy/dp/B00007FKRI,benign,amazon.com,Low
select.nytimes.com/gst/abstract.html?res=F70814F93B581A7A93CBA9178BD95F4C8385F9,benign,nytimes.com,Low
http://torcache.net/torrent/3B72AAC22AE198BDF5CD9EDE72F8E118E8371008.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.0sec,benign,torcache.net,Low
startrekcostumes.net/,benign,startrekcostumes.net,Low
yelp.ca/biz/jean-jacques-campeau-gatineau,benign,yelp.ca,Low
en.wikipedia.org/wiki/Neil_Curtis,benign,wikipedia.org,Low
google.com/hostednews/afp/article/ALeqM5iK8qoGy6KCQ835kZ1ps-VBbCEmqg?docId=CNG.70c74f0238858f49a6b97a2c9ed0618b.71,benign,google.com,Low
music.carowinds.com/,benign,carowinds.com,Low
http://deadspin.com/5746724/is-erin-andrews-reebok-endorsement-deal-journalistically-unethical,benign,deadspin.com,Low
newjersey.craigslist.org/,benign,craigslist.org,Low
en.wikipedia.org/wiki/Pierre_Dupuy,benign,wikipedia.org,Low
familypedia.wikia.com/wiki/Joseph_Philippe_Roi_de_Villere_%281727-1769%29,benign,wikia.com,Low
forums.lazygirls.info/419484.html,benign,lazygirls.info,Low
http://mylust.com/videos/232790/hentai-slut-with-big-juicy-tits-gets-fucked-doggy-style/,benign,mylust.com,Low
wn.com/American_Football_League,benign,wn.com,Low
acronymfinder.com/John-Burroughs-High-school-(Burbank%2c-CA)-(JBHS).html,benign,acronymfinder.com,Low
reviews.creditkarma.com/credit-unions/communityamerica-credit-union1/1/,benign,creditkarma.com,Low
youtube.com/watch?v=K_-bsYE-y08,benign,youtube.com,Low
r1ma.blogspot.com/2011/11/anais-pouliot-in-diva-by-anthony-maule.html,benign,blogspot.com,Low
myspace.com/jking909,benign,myspace.com,Low
songlyrics.com/arrogant-worms-the/the-happy-happy-birthday-song-lyrics/,benign,songlyrics.com,Low
movies.msn.com/celebrities/celebrity/george-'gabby'-hayes/,benign,msn.com,Low
northjersey.com/news/022411_Report_recommends_scrapping_urban_enterprise_zones.html,benign,northjersey.com,Low
idlebrain.com/news/functions/engagement-brahmini.html,benign,idlebrain.com,Low
flixster.com/videos,benign,flixster.com,Low
vh1.com/video/that-metal-show/full-episodes/carmine-appice-dave-meniketti/1663564/playlist.jhtml,benign,vh1.com,Low
en.wikipedia.org/wiki/Francine_Lalonde,benign,wikipedia.org,Low
archiver.rootsweb.ancestry.com/th/read/GEN-OBIT/2007-04/1176208149,benign,ancestry.com,Low
shgresources.com/ca/timeline/,benign,shgresources.com,Low
perezhilton.com/category/william-shatner/,benign,perezhilton.com,Low
lemonamiga.com/?game_id=352,benign,lemonamiga.com,Low
fsnaindia.com/,benign,fsnaindia.com,Low
mylife.com/laurakjohnson82,benign,mylife.com,Low
actionjaxon666.wordpress.com/2011/02/24/new-macbook-pros-secretly-16gb-capable/,benign,wordpress.com,Low
how-to-kiss.net/types-of-kisses.php,benign,how-to-kiss.net,Low
en.wikipedia.org/wiki/Kenji_Nojima,benign,wikipedia.org,Low
ca.linkedin.com/pub/shannon-gaskell/14/262/100,benign,linkedin.com,Low
alaskajewelry.com/colored-stone-tanzanite-rings-c-21_72_91.html?=&infoBox=0,benign,alaskajewelry.com,Low
jackianderson.com/,benign,jackianderson.com,Low
greenparty.ca/campaign/24048,benign,greenparty.ca,Low
tvrage.com/person/id-34775/Hans+Conried,benign,tvrage.com,Low
http://mic.com/articles/117758/mtv-just-gave-these-artists-a-huge-platform-to-bring-attention-to-indigenous-rights,benign,mic.com,Low
alkire.org/gen/ohio/d0033/f0000003.html,benign,alkire.org,Low
randomhouse.com/book/84548/tapestry-of-spies-by-stephen-hunter,benign,randomhouse.com,Low
wendylynncustomhomes.com/,benign,wendylynncustomhomes.com,Low
argentinawarez.com/musica-mp3-gratis/65991-ost-boat-rocked-soundtrack-2cd-2009-a.html,benign,argentinawarez.com,Low
biomedexperts.com/Profile.bme/282390/Fran%c3%a7ois_Dabis,benign,biomedexperts.com,Low
192.com/atoz/people/gerrard/steven/,benign,192.com,Low
afcubridge.org/,benign,afcubridge.org,Low
users6.nofeehost.com/aldenh/493.html,benign,nofeehost.com,Low
archives.cbc.ca/society/religion_spirituality/clips/6024/,benign,cbc.ca,Low
facebook.com/opalhilldrive,benign,facebook.com,Low
bonjourlafrance.com/france-history/bourbon-dynasty.htm,benign,bonjourlafrance.com,Low
scottss.com/,benign,scottss.com,Low
everyguitarist.com/billie_joe_armstrong.htm,benign,everyguitarist.com,Low
manta.com/ic/mt6fkz0/ca/residence-sault-au-recollet,benign,manta.com,Low
myeasyauction.com/,benign,myeasyauction.com,Low
forum.exscn.net/archive/index.php/t-10778.html?pda=1,benign,exscn.net,Low
psychology.wikia.com/wiki/Ian_Stevenson,benign,wikia.com,Low
superpages.com/bp/Kansas-City-KS/Kansas-City-Terminal-Railway-L2170949422.htm,benign,superpages.com,Low
familysearch.org/learn/wiki/en/Lenawee_County%2C_Michigan,benign,familysearch.org,Low
maxlapointe.com/?p=141,benign,maxlapointe.com,Low
sciway.net/statistics/scsa98/tr/tr12.html,benign,sciway.net,Low
ca.ratemyteachers.com/louise-trichet/106184-s,benign,ratemyteachers.com,Low
twaflightattendants.com/liftoffhtml/historytimeline.html,benign,twaflightattendants.com,Low
cardomain.com/ride/2424103/2006-pontiac-gto,benign,cardomain.com,Low
corporationwiki.com/Florida/Miami/shakir-saafir-P6169609.aspx,benign,corporationwiki.com,Low
apps.facebook.com/ilike/artist/Les+Respectables,benign,facebook.com,Low
nils-fabisch.de/,benign,nils-fabisch.de,Low
cbssports.com/nba/players/playerpage/20626/paul-pierce,benign,cbssports.com,Low
deiradios.radio-dealers.com/aboutus.cfm?did=4c4e5e54-af9a-4c14-a266-b11c54e7a4e0&cat_id=1,benign,radio-dealers.com,Low
home.comcast.net/~jcage89/350z/navbox/index.htm,benign,comcast.net,Low
http://nguyentandung.org/141-ha-noi-phat-hien-nhanh-2-xe-di-muon-la-xe-trom-cap.html,benign,nguyentandung.org,Low
margaritawill.com/hotdogs/,benign,margaritawill.com,Low
britannica.com/EBchecked/topic/59931/Saul-Bellow,benign,britannica.com,Low
pipl.com/directory/name/Pallas/Tony,benign,pipl.com,Low
jennieo.com/,benign,jennieo.com,Low
newyorker.com/archive/1982/04/12/1982_04_12_039_TNY_CARDS_000335949,benign,newyorker.com,Low
songlyrics.com/flipsyde/laserbeam-lyrics/,benign,songlyrics.com,Low
youtube.com/watch?v=eMY1FT3Pqh8,benign,youtube.com,Low
vertor.com/download/la+donna+della+mia++vita,benign,vertor.com,Low
law.cornell.edu/wex/Joint_venture,benign,cornell.edu,Low
reunion.com/richardbolen/,benign,reunion.com,Low
pitchfork.com/reviews/albums/13979-broken-bells/,benign,pitchfork.com,Low
en.wikipedia.org/wiki/Ross_Macdonald,benign,wikipedia.org,Low
http://skyrock.com/videos/eDJwODRhNzoxMw==-bug-1187-moi-ma-famille.html?top=3&period=recent,benign,skyrock.com,Low
imdb.com/name/nm1884657/bio,benign,imdb.com,Low
hollywood.com/movie/Biutiful/6870447,benign,hollywood.com,Low
famouspoetsandpoems.com/poets/maya_angelou/biography,benign,famouspoetsandpoems.com,Low
facebook.com/pages/The-Paul-Lynde-Halloween-Special-1976/280289980245,benign,facebook.com,Low
cleveland.com/arts/index.ssf/2010/04/community_theaters_in_northeas.html,benign,cleveland.com,Low
hot-people.info/Crossett_AR_Dorothy-Moore_Eric--Newton_1051.html,benign,hot-people.info,Low
en.wikipedia.org/wiki/List_of_counties_in_California,benign,wikipedia.org,Low
onlineradio7.com/listen/CFLO_1047,benign,onlineradio7.com,Low
docstoc.com/docs/6132660/History_of_Stoke_City_FC,benign,docstoc.com,Low
artistswithaids.org/artforms/music/catalogue/rileyl.html,benign,artistswithaids.org,Low
wsn.com/football/norwegian-2-division-avd-2-fixtures/,benign,wsn.com,Low
mylife.com/dominicbouchard,benign,mylife.com,Low
http://tobogo.net/cdsb/board.php?board=storymusic&bm=view&no=250&category=&auth=&page=1&search=&keyword=&recom=,benign,tobogo.net,Low
mmagearguide.com/ufc-117-t-shirts-silva-vs-sonnen/,benign,mmagearguide.com,Low
imdb.com/keyword/erotic-thriller/,benign,imdb.com,Low
worldtraveltours.org/4-alternative-places-you-can-choose-at-montreal-travel/.html,benign,worldtraveltours.org,Low
starpulse.com/Music/Shakira/Discography/album/P174707/R744021/,benign,starpulse.com,Low
iptv.org/,benign,iptv.org,Low
sportsillustrated.cnn.com/vault/article/magazine/MAG1006891/index.htm,benign,cnn.com,Low
elliscountydivorcelawyer.com/ellis-county-post-divorce-modification.htm,benign,elliscountydivorcelawyer.com,Low
mailtribune.com/apps/pbcs.dll/article?AID=/20110719/NEWS/107190317,benign,mailtribune.com,Low
http://grantland.com/the-triangle/2015-mlb-over-under-bets-chicago-cubs-houston-astros-oakland-as-tampa-bay-rays/,benign,grantland.com,Low
reading-glasses.bttradespace.com/our-galleries/designer-eyewear/gallery-item?mediaId=759870EFDA70C63EE0401BAC7101193D,benign,bttradespace.com,Low
fanpix.net/gallery/doug-savant-pictures.htm,benign,fanpix.net,Low
babepedia.com/babe/Lanny_Barby,benign,babepedia.com,Low
chacha.com/question/what-time-does-metro-center-mall-close,benign,chacha.com,Low
spokeo.com/Brian+Watts,benign,spokeo.com,Low
marcospecialties.com/storeitems.asp?game=Chicago%20Coin&Chicago%20Coin=RED%20BARON%20(Blue%20Max),benign,marcospecialties.com,Low
whatifsports.com/nfl-l/profile_team.asp?hfid=26,benign,whatifsports.com,Low
hdlns.com/g508zf1457/Kansas+City+Star+Obituaries+Obituaries+from+Kansas+City+Star+Kansas+City%2C+MO,benign,hdlns.com,Low
whatisjameswearing.com/george-smith-showrooms/,benign,whatisjameswearing.com,Low
familytreemaker.genealogy.com/users/v/e/r/James-R-Verrier/GENE7-0008.html,benign,genealogy.com,Low
http://olx.co.id/i2/jasa-lowongan-kerja/jasa/jasa-lainnya/jasa-lowongan-kerja/jasa/jasa-lainnya,benign,olx.co.id,Low
therainmakersmessageboard.yuku.com/,benign,yuku.com,Low
freebase.com/view/en/commerce_bancshares,benign,freebase.com,Low
tumblr.com/tagged/sebastien+lefebvre,benign,tumblr.com,Low
filmsandtv.com/movies/danielpilon.php,benign,filmsandtv.com,Low
ussoccer.com/News/Soccer-Wire/2002/10/U-S-Soccer-Wire-Galaxy-Claims-2002-MLS-Cup-With-1-0-Double-OT-Win-Over-Revs-Will-Go-For-Rare-Double.aspx,benign,ussoccer.com,Low
videosurf.com/the-ellen-degeneres-show-17804,benign,videosurf.com,Low
filmannex.com/movie/1984-olympics-fencing-men-saber/21938,benign,filmannex.com,Low
pipl.com/directory/people/gary/sabaugh,benign,pipl.com,Low
allaboutjazz.com/php/musician.php?id=3751,benign,allaboutjazz.com,Low
discogs.com/Pixies-Trompe-Le-Monde/master/16797,benign,discogs.com,Low
skiracing.com/?q=node/514,benign,skiracing.com,Low
stacey-hannant.co.uk/,benign,stacey-hannant.co.uk,Low
ertx.com/movie/2008/mad-about-mambo,benign,ertx.com,Low
americansoccernews.net/2009/op-ed/a-business-model-for-american-specifically-mls-soccer-news/,benign,americansoccernews.net,Low
classicbikepictures.co.uk/c319/p2499/for_sale/yamaha%C2%A0yfu1wyfu1-t_for_sale.html,benign,classicbikepictures.co.uk,Low
beakey.familytreeguide.com/descend.php?personID=I4596&tree=Beakey%202007,benign,familytreeguide.com,Low
http://thenextweb.com/dd/2011/05/09/squarespace-to-begin-version-6-beta-testing/gtm.js/gtm.js,benign,thenextweb.com,Low
sanfrancisco.cbslocal.com/2011/09/04/livermore-soldier-dies-of-rabies/,benign,cbslocal.com,Low
mtlasm.blogspot.com/,benign,blogspot.com,Low
wordiq.com/definition/Public_art,benign,wordiq.com,Low
medicinenet.com/heel_spurs/city.htm,benign,medicinenet.com,Low
fanbase.com/Syracuse-Orange-Mens-Basketball-1999-00,benign,fanbase.com,Low
music.yahoo.com/nothingface/,benign,yahoo.com,Low
dc.about.com/od/museums/p/NaturalHistory.htm,benign,about.com,Low
espn.go.com/college-football/team/_/id/2306/kansas-state-wildcats,benign,go.com,Low
freebase.com/view/en/cincinnati_bengals,benign,freebase.com,Low
bleacherreport.com/articles/811265-mlb-power-rankings-comparing-every-mlb-team-to-a-classic-80s-rock-band,benign,bleacherreport.com,Low
yellowpages.ca/bus/Quebec/Laval/Sports-Autoroute-13-Inc/7541800.html,benign,yellowpages.ca,Low
famoushookups.com/site/relationship_detail.php?name=Martin-Brodeur&celebid=12150&relid=11371,benign,famoushookups.com,Low
http://allrecipes.com/video/4124/cheesy-broccoli-puffs-with-sriracha-sauce/detail.aspx?prop24=VH_Brands,benign,allrecipes.com,Low
genealogybuff.com/ar/clark/webbbs_config.pl/noframes/read/10,benign,genealogybuff.com,Low
blockbuster.com/browse/catalog/personDetails/75406,benign,blockbuster.com,Low
microlabsltd.com/,benign,microlabsltd.com,Low
web.sau.edu/athletics/athletics/football/news/2005/gameday_stuff/Morningside/Welcome%20to%20the%20GPAC%20Home%20Page%20-%20The%20Great%20Plains%20Athletic%20Conference.htm,benign,sau.edu,Low
tripadvisor.com/ShowUserReviews-g57417-d1013388-r21219909-Mulligan_s-Stratton_Mountain_Vermont.html,benign,tripadvisor.com,Low
forum.fullsextube.com/vintage-videos-movies/26800-%5Brs%5D-nothing-hide-2-1993-tianna-roxanne-blaze.html,benign,fullsextube.com,Low
flickr.com/people/sleepingelf/,benign,flickr.com,Low
be.linkedin.com/pub/jan-roels/27/141/746,benign,linkedin.com,Low
subscene.com/Taking-Woodstock/subtitles-80048.aspx,benign,subscene.com,Low
youtube.com/watch?v=EcGsM-PNQHQ,benign,youtube.com,Low
http://thenextweb.com/insider/2014/10/29/unbabel-integrates-mailchimp-offer-translation-service-promotional-emails/gtm.js/gtm.start,benign,thenextweb.com,Low
bloomberg.com/news/2011-08-28/dust-bowl-in-texas-means-cotton-bottoming-with-rick-perry-praying-for-rain.html,benign,bloomberg.com,Low
tabs.ultimate-guitar.com/a/audioslave/audioslave_album_btab.htm,benign,ultimate-guitar.com,Low
innerearbrigade.com/,benign,innerearbrigade.com,Low
sunjournal.com/section/news/5974,benign,sunjournal.com,Low
brokenbells.com/,benign,brokenbells.com,Low
ethicalsuperstore.com/products/green-and-blacks/organic-hot-chocolate-drink/?_$ja=tsid:6494%7Ccc:%7Cprd:12744%7Ccat:Groceries+%26+Everyday+%3E+Drinks+%3E+Chocolate,benign,ethicalsuperstore.com,Low
missouri.scout.com/2/1091275.html,benign,scout.com,Low
lilliputreview.blogspot.com/2011/04/r-h-blyth-on-waka-and-haiku.html,benign,blogspot.com,Low
amazon.com/Inter-Municipal-Cooperation-Europe-Rudie-Hulst/dp/1402053789,benign,amazon.com,Low
basketball.wikia.com/wiki/Golden_State_Warriors,benign,wikia.com,Low
amazon.com/Best-Mississippi-John-Hurt/dp/B000000EBH,benign,amazon.com,Low
ech.cwru.edu/ech-cgi/article.pl?id=PGS,benign,cwru.edu,Low
http://olx.ro/i2/electronice-si-electrocasnice/gps-navigatie/electronice-si-electrocasnice/gps-navigatie,benign,olx.ro,Low
filmaffinity.com/es/search.php?stype=cast&stext=Elliott+Gould,benign,filmaffinity.com,Low
ccpoa.org/news/monthly/2009/10/,benign,ccpoa.org,Low
chicopeemasoniclodge.org/westover.htm,benign,chicopeemasoniclodge.org,Low
youtube.com/watch?v=bMhwK4hjhwQ,benign,youtube.com,Low
filmcritic.com/features/2008/10/american-science-fiction-movies/,benign,filmcritic.com,Low
dougpayne.com/earland.htm,benign,dougpayne.com,Low
geographic.org/geographic_names/v/ve_014.html,benign,geographic.org,Low
123people.com/z/carl+musgrove,benign,123people.com,Low
paperbackswap.com/Sadie-Rose-Adventure-Hilda-Stahl/book/0891076352/,benign,paperbackswap.com,Low
http://superuser.com/questions/811630/how-can-i-limit-the-speed-of-the-chasis-fan-on-an-asus-m5a78l-m-lx-plus,benign,superuser.com,Low
baseball-almanac.com/players/player.php?p=hengeda01,benign,baseball-almanac.com,Low
espn.go.com/mlb/player/_/id/5588/rich-harden,benign,go.com,Low
